,title,authors
1046,Neural Part Priors: Learning To Optimize Part-Based Object Completion in RGB-D Scans,"Aleksei Bokhovkin, Angela Dai"
1047,Towards Trustable Skin Cancer Diagnosis via Rewriting Model's Decision,"Siyuan Yan, Zhen Yu, Xuelin Zhang, Dwarikanath Mahapatra, Shekhar S. Chandra, Monika Janda, Peter Soyer, Zongyuan Ge"
1048,FeatER: An Efficient Network for Human Reconstruction via Feature Map-Based TransformER,"Ce Zheng, Matias Mendieta, Taojiannan Yang, Guo-Jun Qi, Chen Chen"
1049,Visibility Constrained Wide-Band Illumination Spectrum Design for Seeing-in-the-Dark,"Muyao Niu, Zhuoxiao Li, Zhihang Zhong, Yinqiang Zheng"
1050,Learning With Noisy Labels via Self-Supervised Adversarial Noisy Masking,"Yuanpeng Tu, Boshen Zhang, Yuxi Li, Liang Liu, Jian Li, Jiangning Zhang, Yabiao Wang, Chengjie Wang, Cai Rong Zhao"
1051,Towards Domain Generalization for Multi-View 3D Object Detection in Bird-Eye-View,"Shuo Wang, Xinhai Zhao, Hai-Ming Xu, Zehui Chen, Dameng Yu, Jiahao Chang, Zhen Yang, Feng Zhao"
1052,Q: How To Specialize Large Vision-Language Models to Data-Scarce VQA Tasks? A: Self-Train on Unlabeled Images!,"Zaid Khan, Vijay Kumar BG, Samuel Schulter, Xiang Yu, Yun Fu, Manmohan Chandraker"
1053,Improving Robust Generalization by Direct PAC-Bayesian Bound Minimization,"Zifan Wang, Nan Ding, Tomer Levinboim, Xi Chen, Radu Soricut"
1054,AssemblyHands: Towards Egocentric Activity Understanding via 3D Hand Pose Estimation,"Takehiko Ohkawa, Kun He, Fadime Sener, Tomas Hodan, Luan Tran, Cem Keskin"
1055,Scene-Aware Egocentric 3D Human Pose Estimation,"Jian Wang, Diogo Luvizon, Weipeng Xu, Lingjie Liu, Kripasindhu Sarkar, Christian Theobalt"
1056,NeuralField-LDM: Scene Generation With Hierarchical Latent Diffusion Models,"Seung Wook Kim, Bradley Brown, Kangxue Yin, Karsten Kreis, Katja Schwarz, Daiqing Li, Robin Rombach, Antonio Torralba, Sanja Fidler"
1057,DPF: Learning Dense Prediction Fields With Weak Supervision,"Xiaoxue Chen, Yuhang Zheng, Yupeng Zheng, Qiang Zhou, Hao Zhao, Guyue Zhou, Ya-Qin Zhang"
1058,"CNVid-3.5M: Build, Filter, and Pre-Train the Large-Scale Public Chinese Video-Text Dataset","Tian Gan, Qing Wang, Xingning Dong, Xiangyuan Ren, Liqiang Nie, Qingpei Guo"
1059,iQuery: Instruments As Queries for Audio-Visual Sound Separation,"Jiaben Chen, Renrui Zhang, Dongze Lian, Jiaqi Yang, Ziyao Zeng, Jianbo Shi"
1060,Sampling Is Matter: Point-Guided 3D Human Mesh Reconstruction,"Jeonghwan Kim, Mi-Gyeong Gwon, Hyunwoo Park, Hyukmin Kwon, Gi-Mun Um, Wonjun Kim"
1061,Look Around for Anomalies: Weakly-Supervised Anomaly Detection via Context-Motion Relational Learning,"MyeongAh Cho, Minjung Kim, Sangwon Hwang, Chaewon Park, Kyungjae Lee, Sangyoun Lee"
1062,Detecting Everything in the Open World: Towards Universal Object Detection,"Zhenyu Wang, Yali Li, Xi Chen, Ser-Nam Lim, Antonio Torralba, Hengshuang Zhao, Shengjin Wang"
1063,NUWA-LIP: Language-Guided Image Inpainting With Defect-Free VQGAN,"Minheng Ni, Xiaoming Li, Wangmeng Zuo"
1064,Language Adaptive Weight Generation for Multi-Task Visual Grounding,"Wei Su, Peihan Miao, Huanzhang Dou, Gaoang Wang, Liang Qiao, Zheyang Li, Xi Li"
1065,Continuous Intermediate Token Learning With Implicit Motion Manifold for Keyframe Based Motion Interpolation,"Clinton A. Mo, Kun Hu, Chengjiang Long, Zhiyong Wang"
1066,SGLoc: Scene Geometry Encoding for Outdoor LiDAR Localization,"Wen Li, Shangshu Yu, Cheng Wang, Guosheng Hu, Siqi Shen, Chenglu Wen"
1067,Bridging Search Region Interaction With Template for RGB-T Tracking,"Tianrui Hui, Zizheng Xun, Fengguang Peng, Junshi Huang, Xiaoming Wei, Xiaolin Wei, Jiao Dai, Jizhong Han, Si Liu"
1068,Indescribable Multi-Modal Spatial Evaluator,"Lingke Kong, X. Sharon Qi, Qijin Shen, Jiacheng Wang, Jingyi Zhang, Yanle Hu, Qichao Zhou"
1069,ImageBind: One Embedding Space To Bind Them All,"Rohit Girdhar, Alaaeldin El-Nouby, Zhuang Liu, Mannat Singh, Kalyan Vasudev Alwala, Armand Joulin, Ishan Misra"
1070,Three Guidelines You Should Know for Universally Slimmable Self-Supervised Learning,"Yun-Hao Cao, Peiqin Sun, Shuchang Zhou"
1071,MetaFusion: Infrared and Visible Image Fusion via Meta-Feature Embedding From Object Detection,"Wenda Zhao, Shigeng Xie, Fan Zhao, You He, Huchuan Lu"
1072,End-to-End Vectorized HD-Map Construction With Piecewise Bezier Curve,"Limeng Qiao, Wenjie Ding, Xi Qiu, Chi Zhang"
1073,On Data Scaling in Masked Image Modeling,"Zhenda Xie, Zheng Zhang, Yue Cao, Yutong Lin, Yixuan Wei, Qi Dai, Han Hu"
1074,Balanced Energy Regularization Loss for Out-of-Distribution Detection,"Hyunjun Choi, Hawook Jeong, Jin Young Choi"
1075,3D-Aware Face Swapping,"Yixuan Li, Chao Ma, Yichao Yan, Wenhan Zhu, Xiaokang Yang"
1076,Phone2Proc: Bringing Robust Robots Into Our Chaotic World,"Matt Deitke, Rose Hendrix, Ali Farhadi, Kiana Ehsani, Aniruddha Kembhavi"
1077,Learning Articulated Shape With Keypoint Pseudo-Labels From Web Images,"Anastasis Stathopoulos, Georgios Pavlakos, Ligong Han, Dimitris N. Metaxas"
1078,Rethinking Image Super Resolution From Long-Tailed Distribution Learning Perspective,"Yuanbiao Gou, Peng Hu, Jiancheng Lv, Hongyuan Zhu, Xi Peng"
1079,SCOTCH and SODA: A Transformer Video Shadow Detection Framework,"Lihao Liu, Jean Prost, Lei Zhu, Nicolas Papadakis, Pietro Liò, Carola-Bibiane Schönlieb, Angelica I. Aviles-Rivero"
1080,CodeTalker: Speech-Driven 3D Facial Animation With Discrete Motion Prior,"Jinbo Xing, Menghan Xia, Yuechen Zhang, Xiaodong Cun, Jue Wang, Tien-Tsin Wong"
1081,Improving Zero-Shot Generalization and Robustness of Multi-Modal Models,"Yunhao Ge, Jie Ren, Andrew Gallagher, Yuxiao Wang, Ming-Hsuan Yang, Hartwig Adam, Laurent Itti, Balaji Lakshminarayanan, Jiaping Zhao"
1082,CODA-Prompt: COntinual Decomposed Attention-Based Prompting for Rehearsal-Free Continual Learning,"James Seale Smith, Leonid Karlinsky, Vyshnavi Gutta, Paola Cascante-Bonilla, Donghyun Kim, Assaf Arbelle, Rameswar Panda, Rogerio Feris, Zsolt Kira"
1083,VideoFusion: Decomposed Diffusion Models for High-Quality Video Generation,"Zhengxiong Luo, Dayou Chen, Yingya Zhang, Yan Huang, Liang Wang, Yujun Shen, Deli Zhao, Jingren Zhou, Tieniu Tan"
1084,Real-Time Multi-Person Eyeblink Detection in the Wild for Untrimmed Video,"Wenzheng Zeng, Yang Xiao, Sicheng Wei, Jinfang Gan, Xintao Zhang, Zhiguo Cao, Zhiwen Fang, Joey Tianyi Zhou"
1085,Category Query Learning for Human-Object Interaction Classification,"Chi Xie, Fangao Zeng, Yue Hu, Shuang Liang, Yichen Wei"
1086,MDQE: Mining Discriminative Query Embeddings To Segment Occluded Instances on Challenging Videos,"Minghan Li, Shuai Li, Wangmeng Xiang, Lei Zhang"
1087,Are We Ready for Vision-Centric Driving Streaming Perception? The ASAP Benchmark,"Xiaofeng Wang, Zheng Zhu, Yunpeng Zhang, Guan Huang, Yun Ye, Wenbo Xu, Ziwei Chen, Xingang Wang"
1088,PDPP:Projected Diffusion for Procedure Planning in Instructional Videos,"Hanlin Wang, Yilu Wu, Sheng Guo, Limin Wang"
1089,Efficient Map Sparsification Based on 2D and 3D Discretized Grids,"Xiaoyu Zhang, Yun-Hui Liu"
1090,Class Attention Transfer Based Knowledge Distillation,"Ziyao Guo, Haonan Yan, Hui Li, Xiaodong Lin"
1091,Temporally Consistent Online Depth Estimation Using Point-Based Fusion,"Numair Khan, Eric Penner, Douglas Lanman, Lei Xiao"
1092,Generalizable Implicit Neural Representations via Instance Pattern Composers,"Chiheon Kim, Doyup Lee, Saehoon Kim, Minsu Cho, Wook-Shin Han"
1093,What Can Human Sketches Do for Object Detection?,"Pinaki Nath Chowdhury, Ayan Kumar Bhunia, Aneeshan Sain, Subhadeep Koley, Tao Xiang, Yi-Zhe Song"
1094,Identity-Preserving Talking Face Generation With Landmark and Appearance Priors,"Weizhi Zhong, Chaowei Fang, Yinqi Cai, Pengxu Wei, Gangming Zhao, Liang Lin, Guanbin Li"
1095,Weakly Supervised Segmentation With Point Annotations for Histopathology Images via Contrast-Based Variational Model,"Hongrun Zhang, Liam Burrows, Yanda Meng, Declan Sculthorpe, Abhik Mukherjee, Sarah E. Coupland, Ke Chen, Yalin Zheng"
1096,Zero-Shot Generative Model Adaptation via Image-Specific Prompt Learning,"Jiayi Guo, Chaofei Wang, You Wu, Eric Zhang, Kai Wang, Xingqian Xu, Shiji Song, Humphrey Shi, Gao Huang"
1097,CelebV-Text: A Large-Scale Facial Text-Video Dataset,"Jianhui Yu, Hao Zhu, Liming Jiang, Chen Change Loy, Weidong Cai, Wayne Wu"
1098,Hard Patches Mining for Masked Image Modeling,"Haochen Wang, Kaiyou Song, Junsong Fan, Yuxi Wang, Jin Xie, Zhaoxiang Zhang"
1099,Diffusion-SDF: Text-To-Shape via Voxelized Diffusion,"Muheng Li, Yueqi Duan, Jie Zhou, Jiwen Lu"
1100,Compositor: Bottom-Up Clustering and Compositing for Robust Part and Object Segmentation,"Ju He, Jieneng Chen, Ming-Xian Lin, Qihang Yu, Alan L. Yuille"
1101,Boundary-Aware Backward-Compatible Representation via Adversarial Learning in Image Retrieval,"Tan Pan, Furong Xu, Xudong Yang, Sifeng He, Chen Jiang, Qingpei Guo, Feng Qian, Xiaobo Zhang, Yuan Cheng, Lei Yang, Wei Chu"
1102,Super-CLEVR: A Virtual Benchmark To Diagnose Domain Robustness in Visual Reasoning,"Zhuowan Li, Xingrui Wang, Elias Stengel-Eskin, Adam Kortylewski, Wufei Ma, Benjamin Van Durme, Alan L. Yuille"
1103,Sliced Optimal Partial Transport,"Yikun Bai, Bernhard Schmitzer, Matthew Thorpe, Soheil Kolouri"
1104,Siamese DETR,"Zeren Chen, Gengshi Huang, Wei Li, Jianing Teng, Kun Wang, Jing Shao, Chen Change Loy, Lu Sheng"
1105,Turning Strengths Into Weaknesses: A Certified Robustness Inspired Attack Framework Against Graph Neural Networks,"Binghui Wang, Meng Pang, Yun Dong"
1106,Demystifying Causal Features on Adversarial Examples and Causal Inoculation for Robust Network by Adversarial Instrumental Variable Regression,"Junho Kim, Byung-Kwan Lee, Yong Man Ro"
1107,B-Spline Texture Coefficients Estimator for Screen Content Image Super-Resolution,"Byeonghyun Pak, Jaewon Lee, Kyong Hwan Jin"
1108,Domain Expansion of Image Generators,"Yotam Nitzan, Michaël Gharbi, Richard Zhang, Taesung Park, Jun-Yan Zhu, Daniel Cohen-Or, Eli Shechtman"
1109,LVQAC: Lattice Vector Quantization Coupled With Spatially Adaptive Companding for Efficient Learned Image Compression,"Xi Zhang, Xiaolin Wu"
1110,Fine-Grained Face Swapping via Regional GAN Inversion,"Zhian Liu, Maomao Li, Yong Zhang, Cairong Wang, Qi Zhang, Jue Wang, Yongwei Nie"
1111,Taming Diffusion Models for Audio-Driven Co-Speech Gesture Generation,"Lingting Zhu, Xian Liu, Xuanyu Liu, Rui Qian, Ziwei Liu, Lequan Yu"
1112,NeRFLix: High-Quality Neural View Synthesis by Learning a Degradation-Driven Inter-Viewpoint MiXer,"Kun Zhou, Wenbo Li, Yi Wang, Tao Hu, Nianjuan Jiang, Xiaoguang Han, Jiangbo Lu"
1113,STMixer: A One-Stage Sparse Action Detector,"Tao Wu, Mengqi Cao, Ziteng Gao, Gangshan Wu, Limin Wang"
1114,Genie: Show Me the Data for Quantization,"Yongkweon Jeon, Chungman Lee, Ho-young Kim"
1115,Multi-Agent Automated Machine Learning,"Zhaozhi Wang, Kefan Su, Jian Zhang, Huizhu Jia, Qixiang Ye, Xiaodong Xie, Zongqing Lu"
1116,Robot Structure Prior Guided Temporal Attention for Camera-to-Robot Pose Estimation From Image Sequence,"Yang Tian, Jiyao Zhang, Zekai Yin, Hao Dong"
1117,HRDFuse: Monocular 360deg Depth Estimation by Collaboratively Learning Holistic-With-Regional Depth Distributions,"Hao Ai, Zidong Cao, Yan-Pei Cao, Ying Shan, Lin Wang"
1118,StructVPR: Distill Structural Knowledge With Weighting Samples for Visual Place Recognition,"Yanqing Shen, Sanping Zhou, Jingwen Fu, Ruotong Wang, Shitao Chen, Nanning Zheng"
1119,Learning Human-to-Robot Handovers From Point Clouds,"Sammy Christen, Wei Yang, Claudia Pérez-D’Arpino, Otmar Hilliges, Dieter Fox, Yu-Wei Chao"
1120,Score Jacobian Chaining: Lifting Pretrained 2D Diffusion Models for 3D Generation,"Haochen Wang, Xiaodan Du, Jiahao Li, Raymond A. Yeh, Greg Shakhnarovich"
1121,Role of Transients in Two-Bounce Non-Line-of-Sight Imaging,"Siddharth Somasundaram, Akshat Dave, Connor Henley, Ashok Veeraraghavan, Ramesh Raskar"
1122,Elastic Aggregation for Federated Optimization,"Dengsheng Chen, Jie Hu, Vince Junkai Tan, Xiaoming Wei, Enhua Wu"
1123,ObjectMatch: Robust Registration Using Canonical Object Correspondences,"Can Gümeli, Angela Dai, Matthias Nießner"
1124,Center Focusing Network for Real-Time LiDAR Panoptic Segmentation,"Xiaoyan Li, Gang Zhang, Boyue Wang, Yongli Hu, Baocai Yin"
1125,Restoration of Hand-Drawn Architectural Drawings Using Latent Space Mapping With Degradation Generator,"Nakkwan Choi, Seungjae Lee, Yongsik Lee, Seungjoon Yang"
1126,Few-Shot Class-Incremental Learning via Class-Aware Bilateral Distillation,"Linglan Zhao, Jing Lu, Yunlu Xu, Zhanzhan Cheng, Dashan Guo, Yi Niu, Xiangzhong Fang"
1127,Learning To Dub Movies via Hierarchical Prosody Models,"Gaoxiang Cong, Liang Li, Yuankai Qi, Zheng-Jun Zha, Qi Wu, Wenyu Wang, Bin Jiang, Ming-Hsuan Yang, Qingming Huang"
1128,DiffusionRig: Learning Personalized Priors for Facial Appearance Editing,"Zheng Ding, Xuaner Zhang, Zhihao Xia, Lars Jebe, Zhuowen Tu, Xiuming Zhang"
1129,Delving StyleGAN Inversion for Image Editing: A Foundation Latent Space Viewpoint,"Hongyu Liu, Yibing Song, Qifeng Chen"
1130,Enlarging Instance-Specific and Class-Specific Information for Open-Set Action Recognition,"Jun Cen, Shiwei Zhang, Xiang Wang, Yixuan Pei, Zhiwu Qing, Yingya Zhang, Qifeng Chen"
1131,Decoupled Semantic Prototypes Enable Learning From Diverse Annotation Types for Semi-Weakly Segmentation in Expert-Driven Domains,"Simon Reiß, Constantin Seibold, Alexander Freytag, Erik Rodner, Rainer Stiefelhagen"
1132,Iterative Next Boundary Detection for Instance Segmentation of Tree Rings in Microscopy Images of Shrub Cross Sections,"Alexander Gillert, Giulia Resente, Alba Anadon-Rosell, Martin Wilmking, Uwe Freiherr von Lukas"
1133,Learning and Aggregating Lane Graphs for Urban Automated Driving,"Martin Büchner, Jannik Zürn, Ion-George Todoran, Abhinav Valada, Wolfram Burgard"
1134,Universal Instance Perception As Object Discovery and Retrieval,"Bin Yan, Yi Jiang, Jiannan Wu, Dong Wang, Ping Luo, Zehuan Yuan, Huchuan Lu"
1135,Transferable Adversarial Attacks on Vision Transformers With Token Gradient Regularization,"Jianping Zhang, Yizhan Huang, Weibin Wu, Michael R. Lyu"
1136,MCF: Mutual Correction Framework for Semi-Supervised Medical Image Segmentation,"Yongchao Wang, Bin Xiao, Xiuli Bi, Weisheng Li, Xinbo Gao"
1137,Parametric Implicit Face Representation for Audio-Driven Facial Reenactment,"Ricong Huang, Peiwen Lai, Yipeng Qin, Guanbin Li"
1138,VILA: Learning Image Aesthetics From User Comments With Vision-Language Pretraining,"Junjie Ke, Keren Ye, Jiahui Yu, Yonghui Wu, Peyman Milanfar, Feng Yang"
1139,Procedure-Aware Pretraining for Instructional Video Understanding,"Honglu Zhou, Roberto Martín-Martín, Mubbasir Kapadia, Silvio Savarese, Juan Carlos Niebles"
1140,Fine-Grained Audible Video Description,"Xuyang Shen, Dong Li, Jinxing Zhou, Zhen Qin, Bowen He, Xiaodong Han, Aixuan Li, Yuchao Dai, Lingpeng Kong, Meng Wang, Yu Qiao, Yiran Zhong"
1141,3D Semantic Segmentation in the Wild: Learning Generalized Models for Adverse-Condition Point Clouds,"Aoran Xiao, Jiaxing Huang, Weihao Xuan, Ruijie Ren, Kangcheng Liu, Dayan Guan, Abdulmotaleb El Saddik, Shijian Lu, Eric P. Xing"
1142,RaBit: Parametric Modeling of 3D Biped Cartoon Characters With a Topological-Consistent Dataset,"Zhongjin Luo, Shengcai Cai, Jinguo Dong, Ruibo Ming, Liangdong Qiu, Xiaohang Zhan, Xiaoguang Han"
1143,Uni3D: A Unified Baseline for Multi-Dataset 3D Object Detection,"Bo Zhang, Jiakang Yuan, Botian Shi, Tao Chen, Yikang Li, Yu Qiao"
1144,ACR: Attention Collaboration-Based Regressor for Arbitrary Two-Hand Reconstruction,"Zhengdi Yu, Shaoli Huang, Chen Fang, Toby P. Breckon, Jue Wang"
1145,Improving Table Structure Recognition With Visual-Alignment Sequential Coordinate Modeling,"Yongshuai Huang, Ning Lu, Dapeng Chen, Yibo Li, Zecheng Xie, Shenggao Zhu, Liangcai Gao, Wei Peng"
1146,HumanGen: Generating Human Radiance Fields With Explicit Priors,"Suyi Jiang, Haoran Jiang, Ziyu Wang, Haimin Luo, Wenzheng Chen, Lan Xu"
1147,Local Connectivity-Based Density Estimation for Face Clustering,"Junho Shin, Hyo-Jun Lee, Hyunseop Kim, Jong-Hyeon Baek, Daehyun Kim, Yeong Jun Koh"
1148,Adaptive Zone-Aware Hierarchical Planner for Vision-Language Navigation,"Chen Gao, Xingyu Peng, Mi Yan, He Wang, Lirong Yang, Haibing Ren, Hongsheng Li, Si Liu"
1149,Memory-Friendly Scalable Super-Resolution via Rewinding Lottery Ticket Hypothesis,"Jin Lin, Xiaotong Luo, Ming Hong, Yanyun Qu, Yuan Xie, Zongze Wu"
1150,Therbligs in Action: Video Understanding Through Motion Primitives,"Eadom Dessalene, Michael Maynord, Cornelia Fermüller, Yiannis Aloimonos"
1151,SadTalker: Learning Realistic 3D Motion Coefficients for Stylized Audio-Driven Single Image Talking Face Animation,"Wenxuan Zhang, Xiaodong Cun, Xuan Wang, Yong Zhang, Xi Shen, Yu Guo, Ying Shan, Fei Wang"
1152,HAAV: Hierarchical Aggregation of Augmented Views for Image Captioning,"Chia-Wen Kuo, Zsolt Kira"
1153,Learning Sample Relationship for Exposure Correction,"Jie Huang, Feng Zhao, Man Zhou, Jie Xiao, Naishan Zheng, Kaiwen Zheng, Zhiwei Xiong"
1154,TRACE: 5D Temporal Regression of Avatars With Dynamic Cameras in 3D Environments,"Yu Sun, Qian Bao, Wu Liu, Tao Mei, Michael J. Black"
1155,End-to-End 3D Dense Captioning With Vote2Cap-DETR,"Sijin Chen, Hongyuan Zhu, Xin Chen, Yinjie Lei, Gang Yu, Tao Chen"
1156,Learned Two-Plane Perspective Prior Based Image Resampling for Efficient Object Detection,"Anurag Ghosh, N. Dinesh Reddy, Christoph Mertz, Srinivasa G. Narasimhan"
1157,Tell Me What Happened: Unifying Text-Guided Video Completion via Multimodal Masked Video Generation,"Tsu-Jui Fu, Licheng Yu, Ning Zhang, Cheng-Yang Fu, Jong-Chyi Su, William Yang Wang, Sean Bell"
1158,Tracking Through Containers and Occluders in the Wild,"Basile Van Hoorick, Pavel Tokmakov, Simon Stent, Jie Li, Carl Vondrick"
1159,"Decompose, Adjust, Compose: Effective Normalization by Playing With Frequency for Domain Generalization","Sangrok Lee, Jongseong Bae, Ha Young Kim"
1160,Novel Class Discovery for 3D Point Cloud Semantic Segmentation,"Luigi Riz, Cristiano Saltori, Elisa Ricci, Fabio Poiesi"
1161,Learning 3D-Aware Image Synthesis With Unknown Pose Distribution,"Zifan Shi, Yujun Shen, Yinghao Xu, Sida Peng, Yiyi Liao, Sheng Guo, Qifeng Chen, Dit-Yan Yeung"
1162,Train-Once-for-All Personalization,"Hong-You Chen, Yandong Li, Yin Cui, Mingda Zhang, Wei-Lun Chao, Li Zhang"
1163,DIFu: Depth-Guided Implicit Function for Clothed Human Reconstruction,"Dae-Young Song, HeeKyung Lee, Jeongil Seo, Donghyeon Cho"
1164,Bi-LRFusion: Bi-Directional LiDAR-Radar Fusion for 3D Dynamic Object Detection,"Yingjie Wang, Jiajun Deng, Yao Li, Jinshui Hu, Cong Liu, Yu Zhang, Jianmin Ji, Wanli Ouyang, Yanyong Zhang"
1165,LOCATE: Localize and Transfer Object Parts for Weakly Supervised Affordance Grounding,"Gen Li, Varun Jampani, Deqing Sun, Laura Sevilla-Lara"
1166,TokenHPE: Learning Orientation Tokens for Efficient Head Pose Estimation via Transformers,"Cheng Zhang, Hai Liu, Yongjian Deng, Bochen Xie, Youfu Li"
1167,BioNet: A Biologically-Inspired Network for Face Recognition,Pengyu Li
1168,Scaling Up GANs for Text-to-Image Synthesis,"Minguk Kang, Jun-Yan Zhu, Richard Zhang, Jaesik Park, Eli Shechtman, Sylvain Paris, Taesung Park"
1169,DepGraph: Towards Any Structural Pruning,"Gongfan Fang, Xinyin Ma, Mingli Song, Michael Bi Mi, Xinchao Wang"
1170,Exploring Discontinuity for Video Frame Interpolation,"Sangjin Lee, Hyeongmin Lee, Chajin Shin, Hanbin Son, Sangyoun Lee"
1171,DynamicStereo: Consistent Dynamic Depth From Stereo Videos,"Nikita Karaev, Ignacio Rocco, Benjamin Graham, Natalia Neverova, Andrea Vedaldi, Christian Rupprecht"
1172,Vid2Avatar: 3D Avatar Reconstruction From Videos in the Wild via Self-Supervised Scene Decomposition,"Chen Guo, Tianjian Jiang, Xu Chen, Jie Song, Otmar Hilliges"
1173,Task Residual for Tuning Vision-Language Models,"Tao Yu, Zhihe Lu, Xin Jin, Zhibo Chen, Xinchao Wang"
1174,Hierarchical Prompt Learning for Multi-Task Learning,"Yajing Liu, Yuning Lu, Hao Liu, Yaozu An, Zhuoran Xu, Zhuokun Yao, Baofeng Zhang, Zhiwei Xiong, Chenguang Gui"
1175,RIFormer: Keep Your Vision Backbone Effective but Removing Token Mixer,"Jiahao Wang, Songyang Zhang, Yong Liu, Taiqiang Wu, Yujiu Yang, Xihui Liu, Kai Chen, Ping Luo, Dahua Lin"
1176,Context-Based Trit-Plane Coding for Progressive Image Compression,"Seungmin Jeon, Kwang Pyo Choi, Youngo Park, Chang-Su Kim"
1177,Recurrent Vision Transformers for Object Detection With Event Cameras,"Mathias Gehrig, Davide Scaramuzza"
1178,METransformer: Radiology Report Generation by Transformer With Multiple Learnable Expert Tokens,"Zhanyu Wang, Lingqiao Liu, Lei Wang, Luping Zhou"
1179,Revealing the Dark Secrets of Masked Image Modeling,"Zhenda Xie, Zigang Geng, Jingcheng Hu, Zheng Zhang, Han Hu, Yue Cao"
1180,Fine-Grained Classification With Noisy Labels,"Qi Wei, Lei Feng, Haoliang Sun, Ren Wang, Chenhui Guo, Yilong Yin"
1181,CAP: Robust Point Cloud Classification via Semantic and Structural Modeling,"Daizong Ding, Erling Jiang, Yuanmin Huang, Mi Zhang, Wenxuan Li, Min Yang"
1182,Visual-Tactile Sensing for In-Hand Object Reconstruction,"Wenqiang Xu, Zhenjun Yu, Han Xue, Ruolin Ye, Siqiong Yao, Cewu Lu"
1183,Local-to-Global Registration for Bundle-Adjusting Neural Radiance Fields,"Yue Chen, Xingyu Chen, Xuan Wang, Qi Zhang, Yu Guo, Ying Shan, Fei Wang"
1184,FJMP: Factorized Joint Multi-Agent Motion Prediction Over Learned Directed Acyclic Interaction Graphs,"Luke Rowe, Martin Ethier, Eli-Henry Dykhne, Krzysztof Czarnecki"
1185,Correlational Image Modeling for Self-Supervised Visual Pre-Training,"Wei Li, Jiahao Xie, Chen Change Loy"
1186,Self-Supervised Implicit Glyph Attention for Text Recognition,"Tongkun Guan, Chaochen Gu, Jingzheng Tu, Xue Yang, Qi Feng, Yudi Zhao, Wei Shen"
1187,ACL-SPC: Adaptive Closed-Loop System for Self-Supervised Point Cloud Completion,"Sangmin Hong, Mohsen Yavartanoo, Reyhaneh Neshatavar, Kyoung Mu Lee"
1188,Focus on Details: Online Multi-Object Tracking With Diverse Fine-Grained Representation,"Hao Ren, Shoudong Han, Huilin Ding, Ziwen Zhang, Hongwei Wang, Faquan Wang"
1189,DiffPose: Toward More Reliable 3D Pose Estimation,"Jia Gong, Lin Geng Foo, Zhipeng Fan, Qiuhong Ke, Hossein Rahmani, Jun Liu"
1190,Learning Analytical Posterior Probability for Human Mesh Recovery,"Qi Fang, Kang Chen, Yinghui Fan, Qing Shuai, Jiefeng Li, Weidong Zhang"
1191,Non-Contrastive Unsupervised Learning of Physiological Signals From Video,"Jeremy Speth, Nathan Vance, Patrick Flynn, Adam Czajka"
1192,FashionSAP: Symbols and Attributes Prompt for Fine-Grained Fashion Vision-Language Pre-Training,"Yunpeng Han, Lisai Zhang, Qingcai Chen, Zhijian Chen, Zhonghua Li, Jianxin Yang, Zhao Cao"
1193,Structure Aggregation for Cross-Spectral Stereo Image Guided Denoising,"Zehua Sheng, Zhu Yu, Xiongwei Liu, Si-Yuan Cao, Yuqi Liu, Hui-Liang Shen, Huaqi Zhang"
1194,RONO: Robust Discriminative Learning With Noisy Labels for 2D-3D Cross-Modal Retrieval,"Yanglin Feng, Hongyuan Zhu, Dezhong Peng, Xi Peng, Peng Hu"
1195,ConQueR: Query Contrast Voxel-DETR for 3D Object Detection,"Benjin Zhu, Zhe Wang, Shaoshuai Shi, Hang Xu, Lanqing Hong, Hongsheng Li"
1196,Robust Multiview Point Cloud Registration With Reliable Pose Graph Initialization and History Reweighting,"Haiping Wang, Yuan Liu, Zhen Dong, Yulan Guo, Yu-Shen Liu, Wenping Wang, Bisheng Yang"
1197,OSRT: Omnidirectional Image Super-Resolution With Distortion-Aware Transformer,"Fanghua Yu, Xintao Wang, Mingdeng Cao, Gen Li, Ying Shan, Chao Dong"
1198,BEV@DC: Bird's-Eye View Assisted Training for Depth Completion,"Wending Zhou, Xu Yan, Yinghong Liao, Yuankai Lin, Jin Huang, Gangming Zhao, Shuguang Cui, Zhen Li"
1199,Large-Scale Training Data Search for Object Re-Identification,"Yue Yao, Tom Gedeon, Liang Zheng"
1200,SelfME: Self-Supervised Motion Learning for Micro-Expression Recognition,"Xinqi Fan, Xueli Chen, Mingjie Jiang, Ali Raza Shahid, Hong Yan"
1201,NewsNet: A Novel Dataset for Hierarchical Temporal Segmentation,"Haoqian Wu, Keyu Chen, Haozhe Liu, Mingchen Zhuge, Bing Li, Ruizhi Qiao, Xiujun Shu, Bei Gan, Liangsheng Xu, Bo Ren, Mengmeng Xu, Wentian Zhang, Raghavendra Ramachandra, Chia-Wen Lin, Bernard Ghanem"
1202,Uncertainty-Aware Unsupervised Image Deblurring With Deep Residual Prior,"Xiaole Tang, Xile Zhao, Jun Liu, Jianli Wang, Yuchun Miao, Tieyong Zeng"
1203,FedDM: Iterative Distribution Matching for Communication-Efficient Federated Learning,"Yuanhao Xiong, Ruochen Wang, Minhao Cheng, Felix Yu, Cho-Jui Hsieh"
1204,Bit-Shrinking: Limiting Instantaneous Sharpness for Improving Post-Training Quantization,"Chen Lin, Bo Peng, Zheyang Li, Wenming Tan, Ye Ren, Jun Xiao, Shiliang Pu"
